cat_traveller_id,cat_traveller,traveller_cat,country_res_id,country_res_name,adjustment_type_id,adjustment_type,frequency_id,frequency,time_period,observation_value,unit_measurement_id,unit_measurement,table
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6203,"Korea, South",10,Original,M,Monthly,2019-04,16700,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6105,Taiwan,10,Original,M,Monthly,2019-04,7170,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2201,Ireland,10,Original,M,Monthly,2019-05,3330,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8203,Brazil,10,Original,M,Monthly,2019-05,3860,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1502,Fiji,10,Original,M,Monthly,2019-05,28430,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4205,Israel,10,Original,M,Monthly,2019-05,3300,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6102,Hong Kong,10,Original,M,Monthly,2019-05,20430,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1304,Vanuatu,10,Original,M,Monthly,2019-05,1630,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4203,Iran,10,Original,M,Monthly,2019-05,680,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6101,China,10,Original,M,Monthly,2019-05,94690,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7107,Sri Lanka,10,Original,M,Monthly,2019-05,2510,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2301,Austria,10,Original,M,Monthly,2019-05,1410,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7101,Bangladesh,10,Original,M,Monthly,2019-05,1170,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8204,Chile,10,Original,M,Monthly,2019-05,1430,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1502,Fiji,10,Original,M,Monthly,2019-05,3470,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5202,Indonesia,10,Original,M,Monthly,2019-05,22900,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8201,Argentina,10,Original,M,Monthly,2019-05,1340,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3207,Greece,10,Original,M,Monthly,2019-05,5270,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5204,Philippines,10,Original,M,Monthly,2019-05,24340,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2311,Switzerland,10,Original,M,Monthly,2019-05,2450,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2311,Switzerland,10,Original,M,Monthly,2019-05,2030,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4208,Lebanon,10,Original,M,Monthly,2019-05,3220,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2304,Germany,10,Original,M,Monthly,2019-05,9240,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3307,Poland,10,Original,M,Monthly,2019-05,820,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5105,Vietnam,10,Original,M,Monthly,2019-05,8450,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7101,Bangladesh,10,Original,M,Monthly,2019-05,1640,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7106,Pakistan,10,Original,M,Monthly,2019-05,1610,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,9225,South Africa,10,Original,M,Monthly,2019-05,3500,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5202,Indonesia,10,Original,M,Monthly,2019-05,113280,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7103,India,10,Original,M,Monthly,2019-05,28390,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2301,Austria,10,Original,M,Monthly,2019-05,950,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2407,Sweden,10,Original,M,Monthly,2019-05,1240,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6102,Hong Kong,10,Original,M,Monthly,2019-05,21120,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1304,Vanuatu,10,Original,M,Monthly,2019-05,4210,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5102,Cambodia,10,Original,M,Monthly,2019-05,3210,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6101,China,10,Original,M,Monthly,2019-05,59550,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1201,New Zealand,10,Original,M,Monthly,2019-05,117520,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2308,Netherlands,10,Original,M,Monthly,2019-05,3060,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2406,Norway,10,Original,M,Monthly,2019-05,740,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4205,Israel,10,Original,M,Monthly,2019-05,840,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4216,United Arab Emirates,10,Original,M,Monthly,2019-05,2540,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6105,Taiwan,10,Original,M,Monthly,2019-05,14640,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8104,United States of America,10,Original,M,Monthly,2019-05,56410,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8203,Brazil,10,Original,M,Monthly,2019-05,1660,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5205,Singapore,10,Original,M,Monthly,2019-05,41610,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3204,Croatia,10,Original,M,Monthly,2019-05,2160,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5203,Malaysia,10,Original,M,Monthly,2019-05,19920,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6203,"Korea, South",10,Original,M,Monthly,2019-05,7330,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6201,Japan,10,Original,M,Monthly,2019-05,27960,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4215,Turkiye,10,Original,M,Monthly,2019-05,2410,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8104,United States of America,10,Original,M,Monthly,2019-05,94990,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2303,France,10,Original,M,Monthly,2019-05,8010,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5104,Thailand,10,Original,M,Monthly,2019-05,8610,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7103,India,10,Original,M,Monthly,2019-05,40550,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7105,Nepal,10,Original,M,Monthly,2019-05,3350,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1301,New Caledonia,10,Original,M,Monthly,2019-05,1610,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1302,Papua New Guinea,10,Original,M,Monthly,2019-05,6340,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2303,France,10,Original,M,Monthly,2019-05,9610,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7105,Nepal,10,Original,M,Monthly,2019-05,3490,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1301,New Caledonia,10,Original,M,Monthly,2019-05,3620,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3104,Italy,10,Original,M,Monthly,2019-05,3710,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3308,Russian Federation,10,Original,M,Monthly,2019-05,800,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8205,Colombia,10,Original,M,Monthly,2019-05,1530,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2304,Germany,10,Original,M,Monthly,2019-05,7740,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2407,Sweden,10,Original,M,Monthly,2019-05,1000,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5104,Thailand,10,Original,M,Monthly,2019-05,47490,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6201,Japan,10,Original,M,Monthly,2019-05,41660,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7106,Pakistan,10,Original,M,Monthly,2019-05,2770,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2403,Finland,10,Original,M,Monthly,2019-05,760,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3108,Spain,10,Original,M,Monthly,2019-05,2570,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8102,Canada,10,Original,M,Monthly,2019-05,10410,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3108,Spain,10,Original,M,Monthly,2019-05,7900,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8102,Canada,10,Original,M,Monthly,2019-05,12860,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8306,Mexico,10,Original,M,Monthly,2019-05,2190,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5204,Philippines,10,Original,M,Monthly,2019-05,16160,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8306,Mexico,10,Original,M,Monthly,2019-05,720,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1201,New Zealand,10,Original,M,Monthly,2019-05,90190,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2308,Netherlands,10,Original,M,Monthly,2019-05,3150,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3308,Russian Federation,10,Original,M,Monthly,2019-05,1090,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4203,Iran,10,Original,M,Monthly,2019-05,2540,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4216,United Arab Emirates,10,Original,M,Monthly,2019-05,3780,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5205,Singapore,10,Original,M,Monthly,2019-05,27410,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7107,Sri Lanka,10,Original,M,Monthly,2019-05,5600,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1302,Papua New Guinea,10,Original,M,Monthly,2019-05,3800,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8204,Chile,10,Original,M,Monthly,2019-05,2230,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3104,Italy,10,Original,M,Monthly,2019-05,19990,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2302,Belgium,10,Original,M,Monthly,2019-05,1140,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5102,Cambodia,10,Original,M,Monthly,2019-05,1040,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1505,Samoa,10,Original,M,Monthly,2019-05,2520,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2201,Ireland,10,Original,M,Monthly,2019-05,6380,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3106,Portugal,10,Original,M,Monthly,2019-05,1830,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3307,Poland,10,Original,M,Monthly,2019-05,1110,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5105,Vietnam,10,Original,M,Monthly,2019-05,25350,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8213,Peru,10,Original,M,Monthly,2019-05,2150,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,9225,South Africa,10,Original,M,Monthly,2019-05,7330,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2401,Denmark,10,Original,M,Monthly,2019-05,1170,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4213,Saudi Arabia,10,Original,M,Monthly,2019-05,930,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5203,Malaysia,10,Original,M,Monthly,2019-05,41860,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6203,"Korea, South",10,Original,M,Monthly,2019-05,18830,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6105,Taiwan,10,Original,M,Monthly,2019-05,5450,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2201,Ireland,10,Original,M,Monthly,2019-06,4010,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8203,Brazil,10,Original,M,Monthly,2019-06,3440,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1502,Fiji,10,Original,M,Monthly,2019-06,27970,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4205,Israel,10,Original,M,Monthly,2019-06,2610,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6102,Hong Kong,10,Original,M,Monthly,2019-06,17500,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1304,Vanuatu,10,Original,M,Monthly,2019-06,1250,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4203,Iran,10,Original,M,Monthly,2019-06,520,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6101,China,10,Original,M,Monthly,2019-06,80680,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7107,Sri Lanka,10,Original,M,Monthly,2019-06,2210,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2301,Austria,10,Original,M,Monthly,2019-06,1920,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7101,Bangladesh,10,Original,M,Monthly,2019-06,1700,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8204,Chile,10,Original,M,Monthly,2019-06,1170,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1502,Fiji,10,Original,M,Monthly,2019-06,3120,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5202,Indonesia,10,Original,M,Monthly,2019-06,33050,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8201,Argentina,10,Original,M,Monthly,2019-06,1230,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3207,Greece,10,Original,M,Monthly,2019-06,9840,NUM,Number,sc
